"User_ID","ISBN","Rating"
"U0159","0963094424","8"
"U0159","0743458303","8"
"U0159","0446610399","6"
"U0159","0312206763","6"
"U0159","0767903285","7"
"U0159","0312143370","5"
"U0159","0446612545","9"
"U0159","0380754851","8"
"U0159","1567920047","4"
"U0159","0373123485","9"
"U0159","0345356578","7"
"U0159","0618173870","10"
"U0159","0425174484","9"
"U0159","1570717257","6"
"U0159","0590629719","4"
"U0159","055358099X","6"
"U0159","0679603352","7"
"U0159","0312872682","8"
"U0159","0849916399","4"
"U0159","0425137945","9"
"U0160","0060987103","8"
"U0160","0446602086","7"
"U0160","0374270325","7"
"U0160","0905762487","6"
"U0160","0449005410","4"
"U0160","0142000205","7"
"U0160","0375705856","6"
"U0160","0671023616","6"
"U0160","0807070718","7"
"U0160","0446394521","8"
"U0160","0060083298","8"
"U0160","0516076272","5"
"U0160","0880011025","4"
"U0160","0897322339","2"
"U0160","0451208080","8"
"U0160","0446677450","5"
"U0160","0312206763","6"
"U0160","0449209121","2"
"U0160","0679425608","6"
"U0160","0743403843","4"
"U0160","0965404560","10"
"U0160","3442353866","8"
"U0160","0449245691","7"
"U0160","0486284735","4"
"U0160","2253063339","7"
"U0161","0452277337","6"
"U0161","0375801677","3"
"U0161","0446364762","4"
"U0161","0380815923","4"
"U0161","1575024179","5"
"U0161","0375751513","4"
"U0161","0679427430","3"
"U0161","2871290911","9"
"U0161","0451162072","8"
"U0161","0451188209","9"
"U0161","0316314927","6"
"U0161","0393321576","5"
"U0161","1555834531","5"
"U0161","0671042556","6"
"U0161","0345402871","7"
"U0161","0062517856","3"
"U0161","0553581279","7"
"U0161","0670892963","2"
"U0161","3746670055","10"
"U0161","0060192631","5"
"U0161","0380792664","6"
"U0161","3492207006","4"
"U0161","0140185216","6"
"U0161","8478098267","6"
"U0161","0671649949","2"
"U0161","0393020371","6"
"U0162","0819215635","6"
"U0162","0064472779","3"
"U0162","0020442408","8"
"U0162","8478800336","2"
"U0162","0688169678","2"
"U0162","0505524996","7"
"U0162","0373245696","5"
"U0162","0440234743","8"
"U0162","0395710901","3"
"U0162","8423324311","4"
"U0162","055356451X","4"
"U0162","0749748001","9"
"U0162","0312963009","6"
"U0162","0684822733","8"
"U0162","0425120279","3"
"U0162","1563898586","7"
"U0162","0804106304","9"
"U0162","0945586051","6"
"U0162","0140021566","5"
"U0162","8484509141","7"
"U0162","1877727083","4"
"U0162","0679427430","9"
"U0162","0140253580","4"
"U0162","0312143370","7"
"U0162","0671621009","8"
"U0162","0786889705","7"
"U0162","0060173289","4"
"U0162","0140382658","4"
"U0162","0927545373","3"
"U0162","0451162072","6"
"U0162","0679801146","8"
"U0162","0671525832","7"
"U0162","0380619458","8"
"U0162","0743213831","6"
"U0162","006015781X","3"
"U0162","0385503857","8"
"U0162","3492207006","8"
"U0162","0440224829","3"
"U0163","0393318435","4"
"U0163","0425049981","3"
"U0163","0385505833","9"
"U0163","0449207595","9"
"U0163","0375814248","4"
"U0163","0446523569","7"
"U0163","0688180639","2"
"U0163","0684801221","5"
"U0163","0030096189","8"
"U0163","039457513X","6"
"U0163","0375759778","9"
"U0163","0679733825","8"
"U0163","0884111342","5"
"U0163","068983571X","7"
"U0163","0316748641","4"
"U0163","0440234743","6"
"U0163","0743211383","4"
"U0163","0804117934","5"
"U0163","042512892X","2"
"U0163","0446608653","4"
"U0163","0449006557","9"
"U0163","0671864769","7"
"U0163","8472238822","8"
"U0163","0486284735","7"
"U0163","0440949424","8"
"U0164","0849943450","3"
"U0164","0451203046","4"
"U0164","0771074670","5"
"U0164","1854795554","5"
"U0164","0684854953","6"
"U0164","0743222229","2"
"U0164","0440223571","9"
"U0164","0312282990","5"
"U0164","0941423042","7"
"U0164","1576737357","5"
"U0164","0071416331","8"
"U0164","0064472264","5"
"U0164","0142000205","7"
"U0164","0316693200","8"
"U0164","0385335407","3"
"U0164","038533334X","6"
"U0164","0449245691","2"
"U0164","0385497679","9"
"U0164","0312906552","8"
"U0164","0380538504","7"
"U0164","074322678X","4"
"U0164","0449207757","8"
"U0164","0671027387","8"
"U0164","8445071408","3"
"U0164","0451526341","10"
"U0164","8478098267","6"
"U0164","0393030342","5"
"U0164","0373123485","4"
"U0164","3257208669","10"
"U0164","8429736131","9"
"U0164","0316969443","4"
"U0164","0385420161","7"
"U0164","0452283914","7"
"U0164","0812523873","8"
"U0164","0064472779","9"
"U0164","0345335465","7"
"U0164","0671021745","6"
"U0164","0807565288","4"
"U0164","0380728273","2"
"U0164","051762639X","9"
"U0164","0451450256","4"
"U0164","0486282112","4"
"U0164","0743458303","6"
"U0164","0399144463","8"
"U0164","887641486X","5"
"U0164","1877727083","5"
"U0164","0399137807","5"
"U0164","0819154946","7"
"U0165","080521061X","4"
"U0165","3570300099","9"
"U0165","1555835953","9"
"U0165","0684848783","9"
"U0165","0060938455","9"
"U0165","067175145X","5"
"U0165","0618119760","7"
"U0165","0451166892","6"
"U0165","0060934719","8"
"U0165","0425176428","5"
"U0165","0312143370","4"
"U0165","081296666X","6"
"U0165","0684854953","3"
"U0165","0671888587","4"
"U0165","0821775863","4"
"U0165","0060927240","7"
"U0165","0670855758","7"
"U0165","0380815923","5"
"U0165","0553347594","6"
"U0165","0670892963","4"
"U0165","051513290X","8"
"U0165","0802114369","8"
"U0165","0446325805","2"
"U0165","0156528207","4"
"U0165","0373037430","5"
"U0165","0061040967","6"
"U0165","006015781X","2"
"U0165","0786913878","6"
"U0165","0440219604","2"
"U0165","0884111342","4"
"U0165","0345395379","9"
"U0165","067176537X","8"
"U0165","0394820371","4"
"U0165","0684822733","7"
"U0165","1400077826","3"
"U0165","1592571301","6"
"U0165","0679427430","9"
"U0165","0394743741","6"
"U0165","0394551427","6"
"U0165","0786015276","8"
"U0165","0446605484","6"
"U0165","0395710901","7"
"U0165","0394178017","8"
"U0165","0312156960","3"
"U0165","0060923245","6"
"U0165","0553579681","3"
"U0165","0618173870","6"
"U0165","0380973545","6"
"U0165","0609605925","7"
"U0165","0060013117","4"
"U0166","8807120194","6"
"U0166","0870441663","8"
"U0166","0151001006","7"
"U0166","0671504282","6"
"U0166","0198604025","9"
"U0166","0394743741","10"
"U0166","1567184294","2"
"U0166","0375500766","6"
"U0166","0451208080","4"
"U0166","0380817144","5"
"U0166","0385306032","4"
"U0166","0380792664","8"
"U0166","0894342789","3"
"U0166","9681500555","5"
"U0166","3596292646","2"
"U0166","0449134482","6"
"U0166","3498020862","4"
"U0166","0060930365","6"
"U0166","1573229148","4"
"U0166","3442724686","6"
"U0166","0449131548","9"
"U0166","042517736X","8"
"U0166","1575024179","6"
"U0166","0061050474","5"
"U0166","0449006557","5"
"U0166","0380788497","5"
"U0166","0312963009","6"
"U0166","0786886463","10"
"U0166","0451456548","5"
"U0166","0849943450","8"
"U0166","0684848783","9"
"U0166","9724119378","5"
"U0166","0060973897","6"
"U0166","0940322978","6"
"U0167","1575663937","7"
"U0167","0451208080","5"
"U0167","0600586898","6"
"U0167","0812523385","8"
"U0167","0060915544","6"
"U0167","0316969443","8"
"U0167","0671888587","7"
"U0167","0060804157","4"
"U0167","0345465083","6"
"U0167","0516076272","5"
"U0167","0393048977","8"
"U0167","2871290911","8"
"U0167","0553347594","7"
"U0167","0590514776","3"
"U0167","0743411269","9"
"U0167","0316973742","10"
"U0167","8475960936","9"
"U0167","0689821166","6"
"U0167","0060987103","7"
"U0167","0894342789","4"
"U0167","0671047612","7"
"U0167","0375726403","8"
"U0167","0394820371","8"
"U0167","0312980388","6"
"U0167","067103619X","3"
"U0167","1552041778","2"
"U0167","0312422156","6"
"U0167","0449911004","5"
"U0167","0740700235","5"
"U0167","0671673688","5"
"U0167","0151008116","6"
"U0167","0140622063","6"
"U0167","0812923278","9"
"U0168","0385497466","4"
"U0168","3596292646","5"
"U0168","0670815373","3"
"U0168","0026329859","5"
"U0168","0804106304","5"
"U0168","0451202341","10"
"U0168","0671021001","8"
"U0168","0451206673","6"
"U0168","1878424319","4"
"U0168","0451523415","3"
"U0168","0671504282","8"
"U0168","0963094424","8"
"U0168","0819215635","4"
"U0168","0451205197","7"
"U0168","0394578791","6"
"U0168","0060173289","8"
"U0168","0670035262","9"
"U0168","0450029956","4"
"U0168","0743245024","4"
"U0168","0671521519","7"
"U0168","0449213773","4"
"U0168","074322678X","6"
"U0168","0375403582","3"
"U0168","0590225170","5"
"U0168","1854795554","7"
"U0169","0380788497","6"
"U0169","0452264464","8"
"U0169","014036336X","6"
"U0169","3499110695","3"
"U0169","0312980388","5"
"U0169","0375751513","4"
"U0169","8474103347","4"
"U0169","0671649949","6"
"U0169","0803233019","6"
"U0169","0380709260","2"
"U0169","0061042943","7"
"U0169","0345404793","5"
"U0169","0670031046","6"
"U0169","0060914068","6"
"U0169","0393020371","7"
"U0169","030720152X","7"
"U0169","0373871562","6"
"U0169","0385508042","8"
"U0169","0064405052","5"
"U0169","0553278223","6"
"U0169","0345305477","7"
"U0169","074322678X","6"
"U0169","0060801263","3"
"U0169","0380728273","8"
"U0169","0486206173","3"
"U0169","0671525832","3"
"U0169","0767903579","9"
"U0169","0679810307","9"
"U0169","0375726403","5"
"U0169","0553289063","8"
"U0169","0440235057","8"
"U0169","1853260053","6"
"U0169","8472224260","2"
"U0169","0890877564","7"
"U0169","0385314019","7"
"U0169","0380759497","7"
"U0169","076218857X","10"
"U0169","0749748001","7"
"U0169","0793133955","6"
"U0169","0061000280","5"
"U0169","1559703237","7"
"U0169","0590419625","7"
"U0169","1842151053","7"
"U0169","0345370740","3"
"U0169","0971880107","6"
"U0169","0399138684","4"
"U0169","0061064505","7"
"U0169","0425049981","5"
"U0169","0345260317","5"
"U0169","8472227421","5"
"U0169","0945586051","9"
"U0169","067176537X","7"
"U0169","8445071769","9"
"U0170","0446605484","7"
"U0170","0821775863","7"
"U0170","0061076031","5"
"U0170","155874262X","9"
"U0170","1575663937","5"
"U0170","8483002523","7"
"U0170","0812521129","7"
"U0170","0743411269","6"
"U0170","006102063X","5"
"U0170","0590225170","4"
"U0170","0553574159","5"
"U0170","0380807866","5"
"U0170","9724119378","6"
"U0170","0451523415","10"
"U0170","0345311396","5"
"U0170","0380709260","5"
"U0170","0385505833","9"
"U0170","0743406176","6"
"U0170","0679401377","9"
"U0170","0842336214","5"
"U0170","0786863986","5"
"U0170","0679410430","10"
"U0170","039914739X","5"
"U0170","0316693200","6"
"U0170","1561561428","7"
"U0170","0684717255","3"
"U0170","0394178017","6"
"U0171","0553581279","7"
"U0171","0375751513","2"
"U0171","3499177757","5"
"U0171","0849943728","7"
"U0171","067153484X","7"
"U0171","006015781X","3"
"U0171","0316168815","9"
"U0171","0671027360","4"
"U0171","0945586051","6"
"U0171","0446606197","4"
"U0171","0439569842","8"
"U0171","0787955671","4"
"U0171","3404921038","7"
"U0171","0312906552","3"
"U0171","0670892963","2"
"U0171","0771074670","7"
"U0171","3462021095","2"
"U0171","225300670X","7"
"U0171","0684854953","8"
"U0171","0394586239","9"
"U0171","0600586898","8"
"U0171","0884111342","5"
"U0171","0553279572","3"
"U0171","0449002632","8"
"U0171","0684824442","8"
"U0171","0972044205","8"
"U0171","0439042917","8"
"U0171","0505524996","9"
"U0171","0440949424","4"
"U0171","0451454243","6"
"U0171","3257208669","5"
"U0171","0060192631","10"
"U0171","0061052515","4"
"U0171","156971620X","5"
"U0171","0895774666","10"
"U0171","0312890044","8"
"U0171","0156528207","8"
"U0171","0679801146","7"
"U0171","0821775863","4"
"U0171","0446325805","8"
"U0171","3257216416","4"
"U0171","0451452755","2"
"U0171","0671525832","8"
"U0171","0836230868","7"
"U0171","0425174484","6"
"U0171","0812524853","9"
"U0171","0142001740","7"
"U0171","0425184129","3"
"U0171","1576737357","8"
"U0171","0140292918","2"
"U0171","3502670005","10"
"U0171","1841952931","4"
"U0171","0380704587","4"
"U0171","0520011171","9"
"U0171","0425176428","5"
"U0171","9724119378","10"
"U0172","8445071408","7"
"U0172","0821750410","6"
"U0172","3492207006","3"
"U0172","0440226694","8"
"U0172","0842329129","7"
"U0172","081296666X","9"
"U0172","0553579673","7"
"U0172","0345348036","4"
"U0172","0553582909","9"
"U0172","8478098267","6"
"U0172","0156013967","8"
"U0172","0316116025","3"
"U0172","0671888587","2"
"U0172","0670815373","8"
"U0172","0941423042","6"
"U0172","0446601640","6"
"U0172","0440223571","9"
"U0172","0743245024","2"
"U0172","0345369068","2"
"U0172","0415928087","8"
"U0172","0892967994","5"
"U0172","3257207522","3"
"U0172","0889740828","6"
"U0172","0486285529","9"
"U0172","0684854953","10"
"U0172","0071416331","8"
"U0172","0385497679","6"
"U0172","0156528207","8"
"U0172","0140345809","7"
"U0172","0684823802","4"
"U0172","8476409419","4"
"U0172","0800706544","5"
"U0172","0553101439","3"
"U0172","044661162X","6"
"U0172","1563898586","7"
"U0172","0743412621","7"
"U0173","0425176428","4"
"U0173","0439221730","3"
"U0173","0373250339","2"
"U0173","0767908473","7"
"U0173","0140292918","5"
"U0173","0380730138","5"
"U0173","0380619458","7"
"U0173","3257203659","6"
"U0173","0425139069","10"
"U0173","0060177586","7"
"U0173","0061030147","9"
"U0173","0380728273","3"
"U0173","0671868713","8"
"U0173","1880185008","9"
"U0173","0425120279","8"
"U0173","0345374657","6"
"U0173","0812504208","5"
"U0173","0749748028","5"
"U0173","0060930705","6"
"U0173","0060006048","10"
"U0173","0380717018","6"
"U0173","0767903285","8"
"U0173","0747549923","4"
"U0173","0060930365","4"
"U0173","8420639133","7"
"U0173","0451526279","3"
"U0173","2070423204","8"
"U0173","0505524996","7"
"U0173","0061099686","9"
"U0173","0140104682","8"
"U0173","0963094424","9"
"U0173","1853260622","4"
"U0173","0312145543","7"
"U0173","0020199090","7"
"U0173","3498020862","5"
"U0173","0743206053","4"
"U0173","0767905938","4"
"U0173","0061000280","7"
"U0173","0345371984","4"
"U0173","0061050474","7"
"U0173","0679401377","5"
"U0173","0449245691","8"
"U0173","0385306032","7"
"U0173","0385721420","8"
"U0173","0385418493","6"
"U0173","0590481371","8"
"U0173","0385316895","7"
"U0173","0060927240","2"
"U0173","0446523992","9"
"U0173","0684868911","2"
"U0173","0425184129","6"
"U0174","0439221706","6"
"U0174","0842329129","7"
"U0174","0399135782","7"
"U0174","0393318435","7"
"U0174","0140252800","3"
"U0174","0590514776","3"
"U0174","055321215X","4"
"U0174","0767908473","4"
"U0174","0439095026","3"
"U0174","0060006048","7"
"U0174","0889740828","6"
"U0174","8429734996","8"
"U0174","1567920047","7"
"U0174","0743245024","4"
"U0174","1573229571","4"
"U0174","1900850303","8"
"U0174","2266029460","2"
"U0174","0505524996","3"
"U0174","068484267X","2"
"U0174","0870441663","6"
"U0174","0385495145","5"
"U0174","8478800336","8"
"U0174","0553272837","8"
"U0174","0449202631","5"
"U0174","0440117291","9"
"U0174","1567407781","8"
"U0174","0440441501","9"
"U0174","0060930187","3"
"U0174","0871138646","6"
"U0174","0316116025","10"
"U0174","0743206053","6"
"U0174","0425176428","5"
"U0174","0061052523","6"
"U0174","0375705856","5"
"U0174","0345356578","4"
"U0174","0307215342","4"
"U0174","0380792664","5"
"U0174","0689832877","8"
"U0174","0743439740","7"
"U0174","067103619X","8"
"U0174","0446325805","10"
"U0174","349913358X","6"
"U0174","0439569842","8"
"U0174","0060083298","6"
"U0174","0440120470","8"
"U0174","1853260673","6"
"U0174","0671525794","6"
"U0174","0312995423","6"
"U0174","0671504282","7"
"U0174","076218857X","4"
"U0174","0553581279","3"
"U0174","0380973545","8"
"U0174","8807120194","9"
"U0174","0312206763","9"
"U0174","2266084372","7"
"U0175","0439061644","9"
"U0175","0440241413","7"
"U0175","0373836023","9"
"U0175","044022165X","6"
"U0175","0446602086","6"
"U0175","0449245691","4"
"U0175","0451524489","6"
"U0175","3404921038","2"
"U0175","0307118703","7"
"U0175","0684822733","8"
"U0175","0449209121","3"
"U0175","0312953453","9"
"U0175","1858813093","4"
"U0175","0026329859","9"
"U0175","1567920047","10"
"U0175","0451166892","5"
"U0175","1842151053","3"
"U0175","0425164403","6"
"U0175","0849943450","8"
"U0175","0316171107","6"
"U0175","0393321576","5"
"U0175","0679777431","5"
"U0175","0451188209","7"
"U0175","014036336X","8"
"U0176","0440226104","5"
"U0176","0425098109","3"
"U0176","039914739X","6"
"U0176","0590431110","9"
"U0176","8427007450","6"
"U0176","0684824442","3"
"U0176","1558744150","6"
"U0176","0887841740","8"
"U0176","3499110695","5"
"U0176","0671461494","6"
"U0176","0571209521","4"
"U0176","0385316895","4"
"U0176","1561561428","5"
"U0176","0684848783","4"
"U0176","0743424425","7"
"U0176","3499222604","10"
"U0176","0446610178","2"
"U0176","0373123485","7"
"U0176","0345379454","7"
"U0176","1567920047","4"
"U0176","0452264464","6"
"U0176","0671868713","6"
"U0177","0345311396","6"
"U0177","2070423204","2"
"U0177","080652121X","8"
"U0177","0446523992","7"
"U0177","0062770500","6"
"U0177","055329198X","7"
"U0177","0446677450","8"
"U0177","0553561618","7"
"U0177","068983571X","7"
"U0177","0071416331","5"
"U0177","0743211383","9"
"U0177","0316168815","7"
"U0177","0385306032","7"
"U0177","0312156960","7"
"U0177","038076654X","10"
"U0177","0743462335","6"
"U0177","0425139069","8"
"U0177","0740700235","7"
"U0177","0505524996","4"
"U0177","225300670X","7"
"U0177","0450029956","5"
"U0177","0060923245","8"
"U0177","0345379454","10"
"U0177","0440211727","9"
"U0177","1592571301","7"
"U0177","0553574159","9"
"U0177","0671047612","6"
"U0177","0312953453","5"
"U0177","0590450875","5"
"U0177","0064470113","3"
"U0178","0440211727","7"
"U0178","0345313097","9"
"U0178","0451166892","4"
"U0178","0345335465","9"
"U0178","0440225701","10"
"U0178","3492045642","7"
"U0178","055329198X","7"
"U0178","0195153448","9"
"U0178","0889740828","6"
"U0178","0385327773","6"
"U0178","0380754509","9"
"U0178","3492207006","9"
"U0178","0771074670","6"
"U0178","0449911683","8"
"U0178","0945586051","6"
"U0178","080652121X","9"
"U0178","0671623249","6"
"U0178","0399138684","7"
"U0178","042512892X","7"
"U0178","0451155750","5"
"U0178","0684717255","5"
"U0178","3499110695","6"
"U0178","0345378490","8"
"U0178","0804111359","5"
"U0178","0807070718","4"
"U0178","0312995423","5"
"U0178","0590870157","8"
"U0178","0553256785","4"
"U0178","0446608653","5"
"U0178","0439221676","8"
"U0178","0821772953","10"
"U0178","0684824442","9"
"U0178","0451154916","10"
"U0178","0394586239","7"
"U0178","0553298860","8"
"U0178","0679401377","6"
"U0178","0060987103","9"
"U0178","0156528207","7"
"U0178","0807565288","5"
"U0178","0451526279","7"
"U0178","0385335679","4"
"U0178","0425182908","6"
"U0178","1558746218","3"
"U0178","0553285343","9"
"U0178","0679427430","6"
"U0178","1567920047","4"
"U0178","038542471X","7"
"U0178","0962893862","8"
"U0178","080213825X","8"
"U0178","8445071769","4"
"U0178","0060930365","7"
"U0178","0451195663","7"
"U0178","0679801146","6"
"U0178","0553583468","6"
"U0179","0670031046","8"
"U0179","0345416848","10"
"U0179","0786868015","4"
"U0179","0740700235","6"
"U0179","0312287240","7"
"U0179","0452277337","9"
"U0179","0440211727","7"
"U0179","0451527747","6"
"U0179","0786889160","7"
"U0179","0786886463","9"
"U0179","2070423204","5"
"U0179","0684854953","6"
"U0179","0375814248","6"
"U0179","0679767789","6"
"U0179","2290314951","2"
"U0179","0312148267","4"
"U0179","0399148582","5"
"U0179","0679751343","7"
"U0179","0385337132","5"
"U0179","0804117934","4"
"U0179","0671027387","5"
"U0179","207053880X","8"
"U0179","0385335679","3"
"U0179","0393318435","4"
"U0179","0425182878","9"
"U0179","1558505377","5"
"U0179","0785815147","6"
"U0179","0898151910","7"
"U0179","0590419625","8"
"U0179","0060563079","8"
"U0179","0871138646","3"
"U0179","0486272745","7"
"U0179","0375400117","2"
"U0179","0316693200","8"
"U0179","0891091963","9"
"U0179","0937858994","8"
"U0180","0671673688","8"
"U0180","0517201658","10"
"U0180","055329198X","7"
"U0180","0061099325","4"
"U0180","0373245580","2"
"U0180","0064470113","3"
"U0180","0521427150","8"
"U0180","0425174484","8"
"U0180","0684833395","8"
"U0180","0140622063","7"
"U0180","0449134482","3"
"U0180","0373123108","4"
"U0180","3453212150","5"
"U0180","0452277337","7"
"U0180","0830714014","10"
"U0180","0440218535","2"
"U0180","0440120470","3"
"U0180","0972044205","10"
"U0180","1558744150","6"
"U0180","0674511255","7"
"U0180","8476409419","4"
"U0180","0966986105","6"
"U0180","0451205197","6"
"U0180","0385306032","4"
"U0181","0380752115","2"
"U0181","0026329859","8"
"U0181","8477830029","6"
"U0181","0440218535","5"
"U0181","0425174484","4"
"U0181","0151001006","8"
"U0181","0679450432","9"
"U0181","8483007010","8"
"U0181","8445071408","8"
"U0181","3442724686","5"
"U0181","0380730138","10"
"U0181","0898151910","9"
"U0181","043922165X","8"
"U0181","0375719180","8"
"U0181","0785263292","4"
"U0181","0821772953","7"
"U0181","0449006557","6"
"U0181","055358099X","4"
"U0181","0553578693","5"
"U0181","0897322339","4"
"U0181","0679767789","9"
"U0181","0819215635","5"
"U0181","006102063X","6"
"U0181","0842336214","9"
"U0181","0061096091","5"
"U0181","2290314951","6"
"U0181","0553582747","3"
"U0181","0894342789","7"
"U0181","067103619X","7"
"U0181","0895774666","4"
"U0181","0553582909","7"
"U0181","0380617625","8"
"U0181","0312252617","8"
"U0181","0393318435","6"
"U0181","0590481371","3"
"U0181","055329198X","8"
"U0181","052594463X","9"
"U0181","0439221730","4"
"U0181","042512892X","8"
"U0181","0439042917","3"
"U0181","0316693200","5"
"U0181","3746670055","7"
"U0181","0393020371","9"
"U0181","0590418858","2"
"U0181","0451186648","7"
"U0181","0786868015","5"
"U0181","0061099686","6"
"U0181","0449202631","8"
"U0181","8445071777","7"
"U0181","0345339711","4"
"U0181","0525943862","5"
"U0181","0140253580","5"
"U0181","0553256785","7"
"U0182","0380704587","5"
"U0182","1400077826","3"
"U0182","0553582682","6"
"U0182","0965404560","3"
"U0182","0380728273","4"
"U0182","0440234743","6"
"U0182","0060976845","6"
"U0182","0671870432","5"
"U0182","0312195516","8"
"U0182","1570717257","2"
"U0182","006102063X","7"
"U0182","0451527747","4"
"U0182","076218857X","7"
"U0182","0451162072","3"
"U0182","0671021001","6"
"U0182","8484509141","9"
"U0182","0440130913","6"
"U0182","0440225078","4"
"U0182","0060938455","6"
"U0182","0345260317","2"
"U0182","0800706544","6"
"U0182","043922165X","5"
"U0182","8478884963","10"
"U0182","2253148539","6"
"U0182","8483002523","9"
"U0182","0140293248","7"
"U0182","0002740230","5"
"U0182","0674511255","9"
"U0182","3596292646","6"
"U0182","0941423042","7"
"U0182","0140250964","5"
"U0182","0140021566","8"
"U0182","0451206673","6"
"U0182","0140292918","8"
"U0182","0439221684","5"
"U0182","0393318435","3"
"U0182","0805063897","10"
"U0182","1853262404","10"
"U0182","0451185277","6"
"U0182","051762639X","8"
"U0182","0449002632","5"
"U0182","0060575808","7"
"U0182","0590870157","7"
"U0182","0380807866","7"
"U0182","0060083298","4"
"U0182","0425049981","7"
"U0182","0394820371","5"
"U0182","2253007102","7"
"U0183","8445071408","5"
"U0183","0060188731","3"
"U0183","0449209121","9"
"U0183","0451154916","6"
"U0183","0671027387","6"
"U0183","0345378490","5"
"U0183","0312890044","6"
"U0183","1880185008","7"
"U0183","0393048977","3"
"U0183","1877727083","4"
"U0183","0743213831","3"
"U0183","8483002523","7"
"U0183","038572179X","4"
"U0183","0670892963","10"
"U0183","037582345X","10"
"U0183","0373123485","4"
"U0183","0805056491","3"
"U0183","0345391691","4"
"U0183","0671018930","8"
"U0183","2871290911","9"
"U0183","0061050474","3"
"U0183","0151008116","6"
"U0183","055358099X","7"
"U0183","0312283784","2"
"U0183","0684180200","6"
"U0183","2080105434","3"
"U0183","2264009306","7"
"U0183","0446608653","8"
"U0183","0440234743","6"
"U0184","0440222303","7"
"U0184","0062770500","5"
"U0184","0452277337","8"
"U0184","0345417623","4"
"U0184","039914739X","6"
"U0184","0061030147","2"
"U0184","038533334X","8"
"U0184","8483002523","6"
"U0184","0394820371","4"
"U0184","0451410319","4"
"U0184","0449006522","5"
"U0184","0345335465","6"
"U0184","0380711109","8"
"U0184","039575514X","4"
"U0184","0743458303","2"
"U0184","0375705856","2"
"U0184","1567407781","7"
"U0184","068983585X","5"
"U0184","3257216416","6"
"U0184","0345395379","4"
"U0184","9724119378","5"
"U0184","0380788497","9"
"U0185","1853260053","10"
"U0185","0812923278","10"
"U0185","0373196989","8"
"U0185","0515134279","7"
"U0185","0941423042","7"
"U0185","0747549923","8"
"U0185","0671742566","3"
"U0185","0061000280","8"
"U0185","039914370X","7"
"U0185","0064472264","4"
"U0185","0393321576","8"
"U0185","0553580388","7"
"U0185","3442724686","7"
"U0185","0446523992","3"
"U0185","0451524489","10"
"U0185","0375400117","4"
"U0185","0307001164","7"
"U0185","0425174484","7"
"U0185","0316693200","8"
"U0185","080213825X","10"
"U0185","3596292646","7"
"U0185","3257208634","5"
"U0185","0743439740","5"
"U0185","0849916399","8"
"U0185","0345417623","6"
"U0185","0440226694","8"
"U0185","0151008116","8"
"U0185","0425120279","7"
"U0185","0316314927","10"
"U0185","0671864769","7"
"U0186","0393020371","7"
"U0186","0749748028","8"
"U0186","0375823352","8"
"U0186","0375821813","8"
"U0186","0451450256","7"
"U0186","0395877563","7"
"U0186","0684833395","7"
"U0186","0590687301","9"
"U0186","0747538069","10"
"U0186","0439042917","7"
"U0186","0312965745","5"
"U0186","0842336214","9"
"U0186","0553802488","5"
"U0186","8486433193","8"
"U0186","0440224829","9"
"U0186","1567920047","8"
"U0186","0786863986","7"
"U0186","0373250339","8"
"U0186","0451155750","9"
"U0186","0870441663","8"
"U0186","8483002523","10"
"U0186","0767903285","8"
"U0186","0060977477","4"
"U0186","0553101439","9"
"U0186","0786886463","4"
"U0186","0385335679","5"
"U0186","0486415864","10"
"U0186","1561561428","5"
"U0186","0316168815","7"
"U0186","0671847546","9"
"U0186","3442353866","9"
"U0186","1573228737","9"
"U0186","0440234743","9"
"U0186","8423324311","7"
"U0187","0449207595","7"
"U0187","0440223571","9"
"U0187","067153484X","9"
"U0187","2020315491","8"
"U0187","0385316895","9"
"U0187","0553289063","10"
"U0187","0688169678","10"
"U0187","0064472779","7"
"U0187","0425137945","9"
"U0187","1563410443","7"
"U0187","0671779338","9"
"U0187","0345378490","9"
"U0187","0842342702","8"
"U0187","0060987103","3"
"U0187","0380817144","6"
"U0187","0802114369","9"
"U0187","0553562819","9"
"U0187","0553298860","8"
"U0187","0451205197","4"
"U0187","0786015276","9"
"U0187","042518630X","9"
"U0187","1854795554","9"
"U0187","0385730586","4"
"U0187","0446527165","5"
"U0187","0679725393","5"
"U0187","1551668785","9"
"U0187","0393030342","8"
"U0187","051513290X","7"
"U0187","3426605686","7"
"U0187","0060923245","9"
"U0187","0385313748","7"
"U0187","0785263292","8"
"U0187","0380704587","10"
"U0187","0060915544","9"
"U0187","0684180200","8"
"U0188","0743403843","6"
"U0188","0312252617","8"
"U0188","0449211770","2"
"U0188","006102063X","7"
"U0188","0060006048","8"
"U0188","0689832877","4"
"U0188","0312278586","6"
"U0188","0440219078","6"
"U0188","042518630X","7"
"U0188","0684193957","10"
"U0188","055321215X","5"
"U0188","3257212054","9"
"U0188","0451410556","7"
"U0188","0316693006","7"
"U0188","0316171107","6"
"U0188","0446610178","6"
"U0188","1853260622","7"
"U0188","1569471096","7"
"U0188","1884777805","3"
"U0188","0394820371","8"
"U0188","0446325805","8"
"U0188","0671042858","3"
"U0188","0345433173","4"
"U0188","0671018930","6"
"U0188","0345372700","6"
"U0188","068983571X","8"
"U0188","1880185008","4"
"U0188","8445071769","3"
"U0188","0316782505","4"
"U0188","0195153448","8"
"U0188","0373245580","7"
"U0188","1569871213","7"
